Case ID,Proceeding ID,Source,Case Type,decision,other completion,Court / Base City,Hearing Location,Custody1,Custody2,Attorney,Outcome1,Outcome2,Outcome3,Court Filed Date,Adjournment Date (Last One),Court Closed / Completion Dates,Completion Year,Immigration Judge
6959797,5911866,Washington Post,RMV,,,ELP,ELP,released,Detained,Y,pending,,Pending,7/12/2012,,,1899,
7129584,6081441,Washington Post,RMV,,,ELP,ELP,released,Detained,Y,pending,,Pending,2/4/2013,,,1899,
6765633,6117311,Washington Post,RMV,,,ELP,ELP,released,Detained,Y,pending,,Pending,3/18/2013,,,1899,
7139255,6125260,Washington Post,RMV,,,ELP,ELP,released,Detained,Y,pending,,Pending,3/27/2013,,,1899,
7018335,6173837,Washington Post,RMV,,,ELP,ELP,released,Detained,Y,pending,,Pending,5/17/2013,,,1899,
7537653,6718533,Washington Post,RMV,,,ELP,ELP,released,Detained,Y,pending,,Pending,11/19/2014,,,1899,
7670448,6927934,Washington Post,RMV,,,ELP,ELP,released,Detained,Y,pending,,Pending,7/13/2015,,,1899,
7694373,6931062,Washington Post,RMV,,,ELP,ELP,released,Detained,Y,pending,,Pending,7/15/2015,,,1899,
7379832,6520349,Washington Post,RMV,,,HLG,HLG,released,Detained,Y,pending,,Pending,6/16/2014,,,1899,
7473793,6575290,Washington Post,RMV,,,HLG,HLG,released,Detained,Y,pending,,Pending,7/28/2014,,,1899,
7459204,6590999,Washington Post,RMV,,,HLG,HLG,released,Detained,Y,pending,,Pending,8/7/2014,,,1899,
7614906,6830050,Washington Post,RMV,,,HLG,HLG,released,Detained,Y,pending,,Pending,3/26/2015,,,1899,
6970753,6886225,Washington Post,RMV,,,HON,HON,released,Detained,Y,pending,,Pending,5/26/2015,,,1899,
6468500,5314067,Washington Post,RMV,,,HOU,HOU,released,Detained,Y,pending,,Pending,10/6/2010,,,1899,
6587606,5338697,Washington Post,RMV,,,HOU,HOU,released,Detained,Y,pending,,Pending,11/2/2010,,,1899,
6658916,5397530,Washington Post,RMV,,,HOU,HOU,released,Detained,Y,pending,,Pending,1/12/2011,,,1899,
6692381,5445399,Washington Post,RMV,,,HOU,HOU,released,Detained,Y,pending,,Pending,3/4/2011,,,1899,
6755577,5685580,Washington Post,RMV,,,HOU,HOU,released,Detained,Y,pending,,Pending,11/2/2011,,,1899,
6974421,5876116,Washington Post,RMV,,,HOU,HOU,released,Detained,Y,pending,,Pending,6/4/2012,,,1899,
7001442,5948299,Washington Post,RMV,,,HOU,HOU,released,Detained,Y,pending,,Pending,8/22/2012,,,1899,
7062467,5950969,Washington Post,RMV,,,HOU,HOU,released,Detained,Y,pending,,Pending,8/23/2012,,,1899,
6737853,6245096,Washington Post,RMV,,,HOU,HOU,released,Detained,Y,pending,,Pending,8/6/2013,,,1899,
7117890,6250632,Washington Post,RMV,,,HOU,HOU,released,Detained,Y,pending,,Pending,8/13/2013,,,1899,
7264940,6284548,Washington Post,RMV,,,HOU,HOU,released,Detained,Y,pending,,Pending,9/18/2013,,,1899,
7258016,6286811,Washington Post,RMV,,,HOU,HOU,released,Detained,Y,pending,,Pending,9/20/2013,,,1899,
7268308,6303049,Washington Post,RMV,,,HOU,HOU,released,Detained,Y,pending,,Pending,10/15/2013,,,1899,
7294067,6335996,Washington Post,RMV,,,HOU,HOU,released,Detained,Y,pending,,Pending,11/21/2013,,,1899,
7370344,6511245,Washington Post,RMV,,,HOU,HOU,released,Detained,Y,pending,,Pending,6/10/2014,,,1899,
7451248,6585320,Washington Post,RMV,,,HOU,HOU,released,Detained,Y,pending,,Pending,8/4/2014,,,1899,
7368095,6668989,Washington Post,RMV,,,HOU,HOU,released,Detained,Y,pending,,Pending,10/3/2014,,,1899,
5900596,4470792,Washington Post,RMV,,,IMP,IMP,released,Detained,Y,pending,,Pending,3/20/2008,,,1899,
6158865,4896691,Washington Post,RMV,,,IMP,IMP,released,Detained,Y,pending,,Pending,7/9/2009,,,1899,
6271064,4968049,Washington Post,RMV,,,IMP,IMP,released,Detained,Y,pending,,Pending,9/23/2009,,,1899,
5863509,5041751,Washington Post,RMV,,,IMP,IMP,released,Detained,Y,pending,,Pending,12/15/2009,,,1899,
6453636,5136563,Washington Post,RMV,,,IMP,IMP,released,Detained,Y,pending,,Pending,4/1/2010,,,1899,
6559541,5296448,Washington Post,RMV,,,IMP,IMP,released,Detained,Y,pending,,Pending,9/17/2010,,,1899,
6524542,5312241,Washington Post,RMV,,,IMP,IMP,released,Detained,Y,pending,,Pending,10/4/2010,,,1899,
6808335,5614252,Washington Post,RMV,,,IMP,IMP,released,Detained,Y,pending,,Pending,8/18/2011,,,1899,
6917351,5791058,Washington Post,RMV,,,IMP,IMP,released,Detained,Y,pending,,Pending,3/2/2012,,,1899,
6303183,5055725,Washington Post,RMV,,,LOS,LOS,released,Detained,Y,pending,,Pending,1/4/2010,,,1899,
6581286,5288665,Washington Post,RMV,,,LOS,LOS,released,Detained,Y,pending,,Pending,9/9/2010,,,1899,
2052721,5567138,Washington Post,DEP,,,LOS,LOS,released,Detained,Y,pending,,Pending,6/30/2011,,,1899,
5886579,5572401,Washington Post,RMV,,,LOS,LOS,released,Detained,Y,pending,,Pending,7/7/2011,,,1899,
6812347,5634372,Washington Post,RMV,,,LOS,LOS,released,Detained,Y,pending,,Pending,9/9/2011,,,1899,
6772510,5644542,Washington Post,RMV,,,LOS,LOS,released,Detained,Y,pending,,Pending,9/20/2011,,,1899,
7000724,5867157,Washington Post,RMV,,,LOS,LOS,released,Detained,Y,pending,,Pending,5/23/2012,,,1899,
6998408,5867210,Washington Post,RMV,,,LOS,LOS,released,Detained,Y,pending,,Pending,5/23/2012,,,1899,
7005248,5894810,Washington Post,RMV,,,LOS,LOS,released,Detained,Y,pending,,Pending,6/22/2012,,,1899,
6930666,5928637,Washington Post,RMV,,,LOS,LOS,released,Detained,Y,pending,,Pending,7/31/2012,,,1899,
7126073,6154511,Washington Post,RMV,,,LOS,LOS,released,Detained,Y,pending,,Pending,4/29/2013,,,1899,
7253829,6239986,Washington Post,RMV,,,LOS,LOS,released,Detained,Y,pending,,Pending,7/15/2013,,,1899,
7051861,6430568,Washington Post,RMV,,,LOS,LOS,released,Detained,Y,pending,,Pending,3/5/2014,,,1899,
7332549,6501512,Washington Post,RMV,,,LOS,LOS,released,Detained,Y,pending,,Pending,6/4/2014,,,1899,
7437251,6604966,Washington Post,RMV,,,LOS,LOS,released,Detained,Y,pending,,Pending,8/15/2014,,,1899,
7468163,6632847,Washington Post,RMV,,,LOS,LOS,released,Detained,Y,pending,,Pending,9/4/2014,,,1899,
7299695,6792116,Washington Post,RMV,,,LOS,LOS,released,Detained,Y,pending,,Pending,2/13/2015,,,1899,
7503606,6795425,Washington Post,RMV,,,LOS,LOS,released,Detained,Y,pending,,Pending,2/19/2015,,,1899,
6285517,6806662,Washington Post,RMV,,,LOS,LOS,released,Detained,Y,pending,,Pending,3/3/2015,,,1899,
7321719,6825926,Washington Post,RMV,,,LOS,LOS,released,Detained,Y,pending,,Pending,3/24/2015,,,1899,
6296338,4920393,Washington Post,RMV,,,LVG,LVG,released,Detained,Y,pending,,Pending,8/3/2009,,,1899,
6909353,5729216,Washington Post,RMV,,,LVG,LVG,released,Detained,Y,pending,,Pending,12/14/2011,,,1899,
5951784,6509316,Washington Post,RMV,,,LVG,LVG,released,Detained,Y,pending,,Pending,6/10/2014,,,1899,
6775151,6830537,Washington Post,WHO,,,MEM,MEM,released,Detained,Y,pending,,Pending,3/27/2015,,,1899,
6716661,5501281,Washington Post,RMV,,,MIA,MIA,released,Detained,Y,pending,,Pending,4/27/2011,,,1899,
6770862,5566226,Washington Post,RMV,,,MIA,MIA,released,Detained,Y,pending,,Pending,6/30/2011,,,1899,
6922352,5784596,Washington Post,RMV,,,MIA,MIA,released,Detained,Y,pending,,Pending,2/24/2012,,,1899,
6874731,5812719,Washington Post,RMV,,,MIA,MIA,released,Detained,Y,pending,,Pending,3/26/2012,,,1899,
7071892,6101928,Washington Post,RMV,,,MIA,MIA,released,Detained,Y,pending,,Pending,2/27/2013,,,1899,
7155058,6155933,Washington Post,RMV,,,MIA,MIA,released,Detained,Y,pending,,Pending,4/30/2013,,,1899,
7291673,6305595,Washington Post,RMV,,,MIA,MIA,released,Detained,Y,pending,,Pending,10/18/2013,,,1899,
7245294,6445615,Washington Post,RMV,,,MIA,MIA,released,Detained,Y,pending,,Pending,3/20/2014,,,1899,
7102077,6702365,Washington Post,RMV,,,MIA,MIA,released,Detained,Y,pending,,Pending,11/4/2014,,,1899,
6493734,6803406,Washington Post,RMV,,,MIA,MIA,released,Detained,Y,pending,,Pending,2/27/2015,,,1899,
7203364,6162681,Washington Post,RMV,,,NEW,NEW,released,Detained,Y,pending,,Pending,5/7/2013,,,1899,
6293342,6382550,Washington Post,RMV,,,NEW,NEW,released,Detained,Y,pending,,Pending,1/13/2014,,,1899,
7174069,6123877,Washington Post,RMV,,,NOL,NOL,released,Detained,Y,pending,,Pending,3/26/2013,,,1899,
6230422,4909550,Washington Post,RMV,,,NYC,NYC,released,Detained,Y,pending,,Pending,7/22/2009,,,1899,
2059036,5198907,Washington Post,DEP,,,NYC,NYC,released,Detained,Y,pending,,Pending,6/4/2010,,,1899,
5804261,5287695,Washington Post,RMV,,,NYC,NYC,released,Detained,Y,pending,,Pending,9/9/2010,,,1899,
6781165,5707458,Washington Post,RMV,,,NYC,NYC,released,Detained,Y,pending,,Pending,11/28/2011,,,1899,
6857859,5883790,Washington Post,RMV,,,NYC,NYC,released,Detained,Y,pending,,Pending,6/12/2012,,,1899,
6503919,6056574,Washington Post,RMV,,,NYC,NYC,released,Detained,Y,pending,,Pending,1/4/2013,,,1899,
7014598,6062093,Washington Post,RMV,,,NYC,NYC,released,Detained,Y,pending,,Pending,1/10/2013,,,1899,
6868286,6103742,Washington Post,RMV,,,NYC,NYC,released,Detained,Y,pending,,Pending,3/1/2013,,,1899,
6975877,6334942,Washington Post,RMV,,,NYC,NYC,released,Detained,Y,pending,,Pending,11/20/2013,,,1899,
7187580,6377430,Washington Post,RMV,,,NYC,NYC,released,Detained,Y,pending,,Pending,1/8/2014,,,1899,
7359184,6438934,Washington Post,RMV,,,NYC,NYC,released,Detained,Y,pending,,Pending,3/14/2014,,,1899,
6948825,6484159,Washington Post,RMV,,,NYC,NYC,released,Detained,Y,pending,,Pending,5/24/2014,,,1899,
5711857,4981615,Washington Post,RMV,,,OMA,OMA,released,Detained,Y,pending,,Pending,10/7/2009,,,1899,
6337420,4986295,Washington Post,RMV,,,OMA,OMA,released,Detained,Y,pending,,Pending,10/14/2009,,,1899,
6451915,5137545,Washington Post,RMV,,,OMA,OMA,released,Detained,Y,pending,,Pending,4/2/2010,,,1899,
6735444,5520882,Washington Post,RMV,,,OMA,OMA,released,Detained,Y,pending,,Pending,5/17/2011,,,1899,
6873319,5677062,Washington Post,RMV,,,OMA,OMA,released,Detained,Y,pending,,Pending,10/19/2011,,,1899,
6963148,5829093,Washington Post,RMV,,,OMA,OMA,released,Detained,Y,pending,,Pending,4/11/2012,,,1899,
5964652,4588892,Washington Post,RMV,,,PHI,PHI,released,Detained,Y,pending,,Pending,8/1/2008,,,1899,
6532266,5244445,Washington Post,RMV,,,PHI,PHI,released,Detained,Y,pending,,Pending,7/26/2010,,,1899,
6663811,5708772,Washington Post,RMV,,,PHI,PHI,released,Detained,Y,pending,,Pending,11/29/2011,,,1899,
6923727,6447619,Washington Post,RMV,,,PHI,PHI,released,Detained,Y,pending,,Pending,3/24/2014,,,1899,
6210834,4942184,Washington Post,RMV,,,PHO,PHO,released,Detained,Y,pending,,Pending,8/26/2009,,,1899,
5697753,5081673,Washington Post,RMV,,,PHO,PHO,released,Detained,Y,pending,,Pending,2/2/2010,,,1899,
7096362,6506290,Washington Post,RMV,,,PHO,PHO,released,Detained,Y,pending,,Pending,6/6/2014,,,1899,
7266038,6381785,Washington Post,RMV,,,POO,POR,released,Detained,Y,pending,,Pending,1/13/2014,,,1899,
7131997,6053773,Washington Post,RMV,,,LVG,REN,released,Detained,Y,pending,,Pending,12/28/2012,,,1899,
5535946,5383315,Washington Post,RMV,,,SFR,SFR,released,Detained,Y,pending,,Pending,12/23/2010,,,1899,
7125594,6073762,Washington Post,RMV,,,SFR,SFR,released,Detained,Y,pending,,Pending,1/25/2013,,,1899,
7107562,6173468,Washington Post,RMV,,,SFR,SFR,released,Detained,Y,pending,,Pending,5/17/2013,,,1899,
7183148,6337273,Washington Post,RMV,,,SFR,SFR,released,Detained,Y,pending,,Pending,11/22/2013,,,1899,
7528841,6757537,Washington Post,RMV,,,SFR,SFR,released,Detained,Y,pending,,Pending,1/7/2015,,,1899,
6374927,5017594,Washington Post,RMV,,,SLC,SLC,released,Detained,Y,pending,,Pending,11/10/2009,,,1899,
6965275,5858835,Washington Post,RMV,,,SLC,SLC,released,Detained,Y,pending,,Pending,5/14/2012,,,1899,
6833719,6588496,Washington Post,RMV,,,SLC,SLC,released,Detained,Y,pending,,Pending,8/5/2014,,,1899,
5665052,5805105,Washington Post,RMV,,,SNA,SNA,released,Detained,Y,pending,,Pending,3/16/2012,,,1899,
7153679,6174480,Washington Post,RMV,,,SNA,SNA,released,Detained,Y,pending,,Pending,5/20/2013,,,1899,
7160746,6242376,Washington Post,RMV,,,SNA,SNA,released,Detained,Y,pending,,Pending,8/2/2013,,,1899,
7651214,6878108,Washington Post,RMV,,,SNA,SNA,released,Detained,Y,pending,,Pending,5/18/2015,,,1899,
7068224,6571146,Washington Post,RMV,,,SND,SND,released,Detained,Y,pending,,Pending,7/24/2014,,,1899,
7649299,6870809,Washington Post,RMV,,,SND,SND,released,Detained,Y,pending,,Pending,5/8/2015,,,1899,
7647026,6877366,Washington Post,RMV,,,SND,SND,released,Detained,Y,pending,,Pending,5/15/2015,,,1899,
6665614,5410133,Washington Post,RMV,,,TUC,TUC,released,Detained,Y,pending,,Pending,1/26/2011,,,1899,
7147873,6246797,Washington Post,RMV,,,TUC,TUC,released,Detained,Y,pending,,Pending,8/7/2013,,,1899,
6423428,6420508,Washington Post,RMV,,,TUC,TUC,released,Detained,Y,pending,,Pending,2/24/2014,,,1899,
7316048,6614587,Washington Post,RMV,,,TUC,TUC,released,Detained,Y,pending,,Pending,8/22/2014,,,1899,
5688504,6727170,Washington Post,RMV,,,TUC,TUC,released,Detained,Y,pending,,Pending,11/26/2014,,,1899,
2087010,160629,Washington Post,DEP,D,,SFR,SFR,never detained,Never Detained,no,relief/term,Deport,Order of Removal,3/5/1985,,12/2/1985,1985,
2048184,92485,Washington Post,DEP,,A,NYC,NYC,detained,Detained,no,deport order,Administrative Closing - Other,Administratively Closed,7/29/1987,,8/20/1987,1987,
7628356,6799654,Washington Post,DEP,,A,LOS,LOS,never detained,Never Detained,no,deport order,Administrative Closing - Other,Administratively Closed,7/6/1983,,7/2/1987,1987,
2102704,183793,Washington Post,DEP,,A,ELP,ELP,never detained,Never Detained,Y,other,Administrative Closing - Other,Administratively Closed,11/13/1986,,3/12/1987,1987,
2048184,92487,Washington Post,DEP,,C,HOD,HOD,detained,Detained,no,deport order,Change of Venue,Other,5/29/1987,,7/9/1987,1987,
2048184,92486,Washington Post,DEP,,T,NYD,NYD,detained,Detained,no,deport order,Transfer,Other,7/9/1987,,7/29/1987,1987,
2673517,911921,Washington Post,DEP,,A,NYD,NYD,never detained,Never Detained,no,deport order,Administrative Closing - Other,Administratively Closed,11/15/1989,,11/29/1989,1989,
2052721,102457,Washington Post,DEP,,A,LOS,LOS,released,Detained,no,pending,Administrative Closing - Other,Administratively Closed,3/29/1989,,10/27/1989,1989,
2547388,747190,Washington Post,EXC,,A,NYC,NYC,never detained,Never Detained,no,other,Administrative Closing - Other,Administratively Closed,11/8/1990,,11/21/1990,1990,
2056739,108002,Washington Post,DEP,,A,BUF,BUF,detained,Detained,no,deport order,Administrative Closing - Other,Administratively Closed,6/28/1990,,3/28/1991,1991,
2713170,970251,Washington Post,DEP,,A,NYC,NYC,released,Detained,no,deport order,Administrative Closing - Other,Administratively Closed,7/26/1991,,9/12/1991,1991,
2405394,570427,Washington Post,DEP,,P,SFR,SFR,never detained,Never Detained,no,relief/term,Temporary Protected Status,Other,5/4/1987,,1/12/1991,1991,
2713170,970252,Washington Post,DEP,,T,NYD,NYD,released,Detained,no,deport order,Transfer,Other,4/4/1991,,7/26/1991,1991,
3022885,1363372,Washington Post,DEP,,A,NYC,NYC,never detained,Never Detained,no,deport order,Administrative Closing - Other,Administratively Closed,5/2/1991,,1/8/1992,1992,
2704988,958253,Washington Post,DEP,,A,NYC,NYC,detained,Detained,no,deport order,Administrative Closing - Other,Administratively Closed,10/26/1993,,11/18/1993,1993,
3017123,1356435,Washington Post,DEP,D,,BOS,BOS,detained,Detained,no,other,Deport,Order of Removal,3/22/1993,,9/21/1993,1993,
2129292,216604,Washington Post,DEP,,A,ULS,ULS,detained,Detained,no,deport order,Administrative Closing - Other,Administratively Closed,4/25/1994,,12/5/1994,1994,
3168342,1541087,Washington Post,DEP,,A,WAS,WAS,never detained,Never Detained,no,relief/term,Administrative Closing - Other,Administratively Closed,2/8/1994,,8/19/1994,1994,
2725484,987782,Washington Post,DEP,,A,BAL,BAL,detained,Detained,no,relief/term,Administrative Closing - Other,Administratively Closed,10/25/1994,,2/15/1995,1995,
3222813,1606540,Washington Post,DEP,D,,YOR,PEN,detained,Detained,no,relief/term,Deport,Order of Removal,6/16/1995,,7/20/1995,1995,
2916026,1236403,Washington Post,DEP,D,,ATL,ATL,never detained,Never Detained,no,deport order,Deport,Order of Removal,1/27/1995,,5/12/1995,1995,
2672814,911306,Washington Post,DEP,D,,BOS,BOS,never detained,Never Detained,no,pending,Deport,Order of Removal,8/7/1995,,5/22/1996,1996,
3386662,1687209,Washington Post,DEP,D,,NYC,NYC,never detained,Never Detained,no,relief/term,Deport,Order of Removal,3/26/1996,,6/20/1996,1996,
2129740,217146,Washington Post,DEP,,C,ATL,SOC,detained,Detained,no,relief/term,Change of Venue,Other,10/21/1994,,8/30/1996,1996,
2786386,1070308,Washington Post,DEP,,C,ELO,EAZ,released,Detained,no,other,Change of Venue,Other,5/1/1996,,6/18/1996,1996,
2129740,217145,Washington Post,DEP,,C,OAK,OAK,released,Detained,no,relief/term,Change of Venue,Other,9/9/1996,,9/18/1996,1996,
3168342,1541086,Washington Post,DEP,V,,WAS,WAS,never detained,Never Detained,no,relief/term,Voluntary Departure,Voluntary Departure,3/7/1995,,12/17/1996,1996,
4341480,2892825,Washington Post,RMV,,A,MIA,DCC,detained,Detained,no,deport order,Administrative Closing - Other,Administratively Closed,6/4/1997,,11/18/1997,1997,
2129740,217144,Washington Post,DEP,D,,NYC,NYC,released,Detained,no,relief/term,Deport,Order of Removal,9/18/1996,,12/17/1997,1997,
2059036,111708,Washington Post,DEP,,C,FLO,FLO,released,Detained,no,pending,Change of Venue,Other,1/14/1997,,2/26/1997,1997,
2786386,1070307,Washington Post,DEP,,A,LOS,LOS,released,Detained,Y,other,Administrative Closing - Other,Administratively Closed,6/18/1996,,4/10/1998,1998,
3776813,2149790,Washington Post,RMV,,C,SNA,SNA,never detained,Never Detained,no,deport order,Change of Venue,Other,6/12/1998,,12/2/1998,1998,
4301144,2841710,Washington Post,RMV,,C,LOS,SPD,released,Detained,no,relief/term,Change of Venue,Other,5/27/1998,,6/24/1998,1998,
4301144,2841709,Washington Post,RMV,O,,LOS,LOS,released,Detained,no,relief/term,Other,Other,6/24/1998,,11/5/1998,1998,
4306753,2848156,Washington Post,RMV,,A,ULS,SIN,detained,Detained,no,relief/term,Administrative Closing - Other,Administratively Closed,9/23/1998,,2/22/1999,1999,
2804106,1093110,Washington Post,RMV,,A,TUC,TUS,detained,Detained,no,deport order,Administrative Closing - Other,Administratively Closed,3/12/1999,,8/19/1999,1999,
3776813,2149789,Washington Post,RMV,,A,LOS,LOS,never detained,Never Detained,no,deport order,Administrative Closing - Other,Administratively Closed,12/2/1998,,10/6/1999,1999,
2949291,1276057,Washington Post,RMV,X,,ORL,ORL,never detained,Never Detained,no,other,Remove,Order of Removal,8/10/1998,,6/10/1999,1999,
2077330,145028,Washington Post,RMV,X,,DEN,SLC,never detained,Never Detained,no,deport order,Remove,Order of Removal,6/10/1997,,12/8/1999,1999,
2736967,1003943,Washington Post,RMV,X,,NYC,NYC,never detained,Never Detained,Y,deport order,Remove,Order of Removal,12/10/1998,,7/15/1999,1999,
3388434,1689229,Washington Post,RMV,X,,BOS,BOS,released,Detained,no,relief/term,Remove,Order of Removal,5/27/1999,,8/3/1999,1999,
2687071,932602,Washington Post,RMV,,C,LOS,SPD,released,Detained,no,deport order,Change of Venue,Other,6/28/1999,,9/7/1999,1999,
2687071,932601,Washington Post,RMV,X,,LOS,LOS,detained,Detained,no,deport order,Remove,Order of Removal,9/7/1999,,2/4/2000,2000,
2059036,111707,Washington Post,DEP,,C,NYC,NYC,released,Detained,no,pending,Change of Venue,Other,2/26/1997,,8/17/2000,2000,
4364023,2920709,Washington Post,RMV,,C,LOS,SPD,released,Detained,no,relief/term,Change of Venue,Other,4/13/2000,,5/15/2000,2000,
3877066,2273135,Washington Post,RMV,V,,LVG,LVG,never detained,Never Detained,no,relief/term,Voluntary Departure,Voluntary Departure,12/7/1998,,2/10/2000,2000,
2063263,120720,Washington Post,RMV,,A,PHI,PHI,detained,Detained,no,deport order,Administrative Closing - Other,Administratively Closed,11/20/2000,,4/30/2001,2001,
2813503,1104799,Washington Post,RMV,,A,IMP,IMP,never detained,Never Detained,no,relief/term,Administrative Closing - Other,Administratively Closed,3/21/2001,,5/2/2001,2001,
2749680,1022086,Washington Post,RMV,,A,ELP,ELP,released,Detained,no,deport order,Administrative Closing - Other,Administratively Closed,8/15/2001,,11/1/2001,2001,
